attack,model,domain,label,mtld,sent_cv,self_mention_density,opener_ratio,connector_density,hedge_density,mean_sent_len,boost_density,char_entropy,rep_rate,punct_entropy,n_words,n_sents
whitespace,llama-chat,abstracts,1,69.82306899316559,0.2003080916371514,28.662420382165607,0.0,9.554140127388534,6.369426751592357,26.166666666666668,3.1847133757961785,8.827585480824402,0.34579439252336447,1.565574069793937,314,12
whitespace,llama-chat,abstracts,1,114.26809511366606,0.25858601706988904,48.24561403508772,0.1,13.157894736842104,8.771929824561402,22.8,0.0,9.039079961598729,0.14285714285714285,1.5566157528156552,228,10
whitespace,llama-chat,abstracts,1,58.8,0.25530604088156744,44.21768707482993,0.0,13.605442176870747,0.0,26.727272727272727,0.0,8.977523886428017,0.2882882882882883,1.461720593819944,294,11
whitespace,llama-chat,abstracts,1,64.6067864271457,0.21737861028080127,58.8235294117647,0.0,0.0,0.0,27.2,0.0,8.618441771000438,0.14705882352941177,1.5545851693377994,136,5
upper_lower,llama-chat,abstracts,1,56.884384207424866,0.21284561174210248,0.0,0.0,9.615384615384617,0.0,34.666666666666664,0.0,9.113489583487283,0.34579439252336447,1.7459381158543574,312,9
upper_lower,llama-chat,abstracts,1,157.05820105820106,0.24763463901674002,0.0,0.16666666666666666,5.524861878453039,0.0,30.166666666666668,0.0,9.315404897285582,0.10619469026548672,1.8147346157916484,181,6
upper_lower,llama-chat,abstracts,1,88.23255813953489,0.08955469446134019,18.45018450184502,0.1,3.6900369003690034,3.6900369003690034,27.1,0.0,8.86382586424512,0.2636363636363636,1.680914609397357,271,10
upper_lower,llama-chat,abstracts,1,151.13670562413026,0.2097353562649608,21.052631578947366,0.07142857142857142,3.5087719298245617,0.0,20.357142857142858,0.0,9.234911338379863,0.2765957446808511,1.6864523646335166,285,14
upper_lower,llama-chat,abstracts,1,66.31776816350889,0.20907841067173796,31.746031746031743,0.0,0.0,0.0,25.2,7.936507936507936,8.411427010940216,0.26666666666666666,1.5306189948485174,126,5
upper_lower,llama-chat,abstracts,1,100.07353702744692,0.2652003532718437,28.037383177570092,0.125,6.230529595015576,0.0,20.0625,0.0,9.088812702312717,0.26618705035971224,1.7062509559740895,321,16
upper_lower,llama-chat,abstracts,1,66.09282215550799,0.3698059318956769,0.0,0.07142857142857142,5.9880239520958085,5.9880239520958085,23.857142857142858,0.0,9.134537924020853,0.25735294117647056,2.020956958113853,334,14
upper_lower,llama-chat,abstracts,1,119.07490373838435,0.2755193146027887,24.91103202846975,0.15384615384615385,7.117437722419928,0.0,21.615384615384617,0.0,9.31698783333439,0.1503267973856209,2.0467959137619913,281,13
upper_lower,llama-chat,abstracts,1,57.60451727859061,0.2792219538299563,37.151702786377705,0.0,9.287925696594426,0.0,24.846153846153847,0.0,8.817727464289376,0.422680412371134,1.6790648526406933,323,13
upper_lower,llama-chat,abstracts,1,115.20919269298763,0.18137330502905383,31.578947368421055,0.0,0.0,3.5087719298245617,25.90909090909091,0.0,9.182687637470995,0.19708029197080293,2.1801700852376777,285,11
upper_lower,llama-chat,abstracts,1,101.26848249027238,0.28020063649858984,24.475524475524477,0.0,3.4965034965034967,0.0,22.0,3.4965034965034967,9.200060522638063,0.22302158273381295,1.750438843816539,286,13
upper_lower,llama-chat,abstracts,1,130.43647234678627,0.28537610776362077,51.66051660516605,0.14285714285714285,11.07011070110701,0.0,19.357142857142858,3.6900369003690034,9.342494079069326,0.2803030303030303,2.1291758993806176,271,14
upper_lower,llama-chat,abstracts,1,89.33652981720108,0.6436526356514933,17.75147928994083,0.0,0.0,0.0,16.095238095238095,0.0,9.208297089291182,0.3560606060606061,2.1188818170968466,338,21
upper_lower,llama-chat,abstracts,1,93.10976333059101,0.45752854758217343,23.25581395348837,0.0,0.0,0.0,23.454545454545453,0.0,9.027614054178846,0.29914529914529914,2.275796763252664,258,11
upper_lower,llama-chat,abstracts,1,76.97509268705367,0.19736057201342228,39.42652329749104,0.0,0.0,0.0,21.46153846153846,0.0,8.971693776643887,0.49019607843137253,1.6895347584128253,279,13
upper_lower,llama-chat,abstracts,1,162.16239941477687,0.12452438088437968,39.40886699507389,0.0,4.926108374384237,0.0,25.375,0.0,9.109632854299528,0.1487603305785124,1.9577838800988066,203,8
upper_lower,llama-chat,abstracts,1,64.23627718202256,0.42398487394440454,24.22145328719723,0.06666666666666667,17.301038062283737,6.920415224913495,19.266666666666666,3.4602076124567476,8.83130028744512,0.43,1.8244834528862504,289,15
upper_lower,llama-chat,abstracts,1,71.49529326574945,0.31914297305888095,16.129032258064516,0.08333333333333333,6.451612903225806,0.0,25.833333333333332,3.225806451612903,9.158879733217743,0.29457364341085274,1.8214678828068371,310,12
upper_lower,llama-chat,abstracts,1,88.43888664784187,0.20298597435567797,40.0,0.0,7.2727272727272725,0.0,21.153846153846153,0.0,9.02189494513214,0.3050847457627119,1.509612583574897,275,13
upper_lower,llama-chat,abstracts,1,117.65757017516471,0.4702478547416556,37.7906976744186,0.08333333333333333,2.9069767441860463,0.0,28.666666666666668,2.9069767441860463,9.270358028841194,0.2484472049689441,2.5208748698912995,344,12
upper_lower,llama-chat,abstracts,1,85.22041053629512,0.29554010851507406,35.14376996805112,0.07142857142857142,6.3897763578274756,0.0,22.357142857142858,0.0,9.006996217049029,0.3140495867768595,1.855027843847468,313,14
upper_lower,llama-chat,abstracts,1,138.6845637583893,0.18494818156223294,44.71544715447155,0.2222222222222222,20.32520325203252,0.0,27.333333333333332,0.0,9.181600391922384,0.16923076923076924,1.4854752972273344,246,9
upper_lower,llama-chat,abstracts,1,114.3489674042462,0.5987817742319769,19.543973941368076,0.05263157894736842,3.257328990228013,0.0,16.157894736842106,0.0,9.210961370231809,0.408,1.9991590478382237,307,19
upper_lower,llama-chat,abstracts,1,173.58883657802096,0.3892665433029297,16.55629139072848,0.0625,3.3112582781456954,0.0,18.875,0.0,9.458258120446676,0.15789473684210525,2.495082291378946,302,16
upper_lower,llama-chat,abstracts,1,70.22610415293343,0.2613976215044095,29.239766081871345,0.07692307692307693,2.923976608187134,0.0,26.307692307692307,0.0,9.18147624298673,0.33098591549295775,1.542648749639035,342,13
upper_lower,llama-chat,abstracts,1,182.69958270505313,0.2643212078522585,35.46099290780142,0.1,10.638297872340425,0.0,28.2,0.0,9.396839681438015,0.11764705882352941,1.89584703622048,282,10
upper_lower,llama-chat,abstracts,1,66.26294820717132,0.34282774712314473,25.0,0.0625,2.7777777777777777,0.0,22.5,0.0,9.209804204304467,0.3893129770992366,2.0444529375963785,360,16
upper_lower,llama-chat,abstracts,1,138.9879518072289,0.18717144001192562,35.59870550161812,0.07142857142857142,6.472491909385114,0.0,22.071428571428573,0.0,9.321456779241782,0.147239263803681,1.9616689678551473,309,14
upper_lower,llama-chat,abstracts,1,55.97668609492091,0.3530586966322825,11.661807580174926,0.07142857142857142,2.9154518950437316,5.830903790087463,24.5,0.0,8.913733564667883,0.3577981651376147,1.9821022326671318,343,14
upper_lower,llama-chat,abstracts,1,125.681550126369,0.10525514815808937,31.531531531531527,0.09090909090909091,9.00900900900901,0.0,20.181818181818183,0.0,9.153553808264046,0.2066115702479339,2.0119602933016414,222,11
upper_lower,llama-chat,abstracts,1,87.15423387096776,0.16572510585688632,39.10614525139665,0.14285714285714285,5.58659217877095,0.0,25.571428571428573,0.0,8.874556630481708,0.20652173913043478,1.2773600852070808,179,7
upper_lower,llama-chat,abstracts,1,139.07768800497203,0.17997595407928652,54.054054054054056,0.23076923076923078,10.135135135135135,0.0,22.76923076923077,0.0,9.408441565134902,0.14814814814814814,2.11645683803014,296,13
upper_lower,llama-chat,abstracts,1,81.22694094226941,0.2884780150817022,34.48275862068965,0.2,11.494252873563218,0.0,26.1,0.0,9.011866458894387,0.26785714285714285,1.9390387519394923,261,10
upper_lower,llama-chat,abstracts,1,85.51624548736463,0.5267837618357425,21.27659574468085,0.05555555555555555,3.5460992907801416,0.0,15.666666666666666,0.0,9.101027789672553,0.3157894736842105,2.7280273604072094,282,18
upper_lower,llama-chat,abstracts,1,58.4,0.23368112478399977,17.123287671232877,0.0,0.0,0.0,29.2,0.0,9.032165942486204,0.2956521739130435,2.377356244080568,292,10
upper_lower,llama-chat,abstracts,1,142.29941860465118,0.3938401516097298,12.012012012012011,0.07692307692307693,3.003003003003003,0.0,25.615384615384617,3.003003003003003,9.517941063067072,0.20114942528735633,2.0322482909261055,333,13
upper_lower,llama-chat,abstracts,1,81.48813468463393,0.266609709835643,25.723472668810288,0.0,3.215434083601286,0.0,25.916666666666668,0.0,9.03765763162063,0.5,1.8308751799593277,311,12
upper_lower,llama-chat,abstracts,1,109.1234465617233,0.2912411862553588,26.785714285714285,0.1111111111111111,8.928571428571429,0.0,24.88888888888889,0.0,9.217275073884975,0.15,1.7404456928679695,224,9
upper_lower,llama-chat,abstracts,1,80.34825636192271,0.3141284141785634,22.6628895184136,0.0,5.6657223796034,0.0,23.533333333333335,0.0,9.17927355008111,0.4015748031496063,1.8527820251677174,353,15
upper_lower,llama-chat,abstracts,1,125.95071248952223,0.4379802085267257,17.441860465116278,0.0,2.9069767441860463,0.0,24.571428571428573,0.0,9.441287420340728,0.16477272727272727,2.280710243889155,344,14
upper_lower,llama-chat,abstracts,1,94.35616438356165,0.23082308817984998,24.390243902439025,0.0,3.048780487804878,0.0,23.428571428571427,0.0,9.10697960937953,0.5,2.231238171914251,328,14
upper_lower,llama-chat,abstracts,1,135.18094966490804,0.35240893730878364,26.31578947368421,0.08333333333333333,4.385964912280701,0.0,19.0,4.385964912280701,9.21668090996874,0.24193548387096775,2.1331195213115395,228,12
upper_lower,llama-chat,abstracts,1,68.1781857451404,0.21817614731430707,12.861736334405144,0.0,6.430868167202572,0.0,20.733333333333334,0.0,9.219270214494548,0.3790322580645161,1.9118708671301716,311,15
upper_lower,llama-chat,abstracts,1,83.64866382214238,0.3504283093587046,0.0,0.07142857142857142,6.666666666666667,0.0,21.428571428571427,0.0,9.296757815614415,0.23972602739726026,2.4269491478306886,300,14
upper_lower,llama-chat,abstracts,1,64.34963462619449,0.24333628343436656,40.72398190045249,0.0,4.524886877828055,0.0,20.09090909090909,0.0,8.740423137360217,0.32941176470588235,1.6514770737609423,221,11
upper_lower,llama-chat,abstracts,1,135.40306956214093,0.6555949111303412,18.75,0.0,0.0,0.0,17.77777777777778,0.0,9.348415989037907,0.18518518518518517,1.6910988327080552,320,18
upper_lower,llama-chat,abstracts,1,67.4,0.27452481801381495,14.836795252225519,0.125,11.869436201780417,2.967359050445104,21.0625,0.0,9.138854205217262,0.2602739726027397,1.858530449206092,337,16
upper_lower,llama-chat,abstracts,1,115.3817330210773,0.21100210650559934,22.123893805309734,0.0,4.424778761061947,0.0,20.545454545454547,0.0,9.093819200997245,0.14166666666666666,2.0500495202947353,226,11
upper_lower,llama-chat,abstracts,1,79.12669736686739,0.23193916349809887,0.0,0.0,3.802281368821293,0.0,26.3,0.0,9.013298087910679,0.2777777777777778,1.7259951259216153,263,10
upper_lower,llama-chat,abstracts,1,110.29906848544948,0.30928075977331443,6.802721088435374,0.0,3.401360544217687,0.0,24.5,0.0,9.065627631996412,0.3,1.73476554371382,294,12
upper_lower,llama-chat,abstracts,1,70.06648515164947,0.38384538307306604,26.923076923076923,0.07142857142857142,11.538461538461538,0.0,18.571428571428573,0.0,9.005151653112799,0.19491525423728814,1.7998866251903742,260,14
upper_lower,llama-chat,abstracts,1,82.3775716250622,0.0973725547357871,35.46099290780142,0.18181818181818182,14.184397163120567,0.0,25.636363636363637,0.0,9.199647583229781,0.15328467153284672,1.5950000384812943,282,11
upper_lower,llama-chat,abstracts,1,134.58329126033001,0.2867304250664225,44.51038575667656,0.07142857142857142,14.836795252225519,0.0,24.071428571428573,0.0,9.320765727095184,0.3448275862068966,1.655884604430141,337,14
upper_lower,llama-chat,abstracts,1,192.82735887927487,0.24357041917465083,25.547445255474454,0.09090909090909091,7.299270072992701,0.0,24.90909090909091,0.0,9.37548966417351,0.15384615384615385,1.5608881552851503,274,11
upper_lower,llama-chat,abstracts,1,87.96975425330812,0.16349446749782315,43.32129963898917,0.0,7.220216606498195,0.0,23.083333333333332,3.6101083032490977,9.129734172941214,0.28205128205128205,1.5427407553061978,277,12
upper_lower,llama-chat,abstracts,1,57.43929038825069,0.24444444444444444,0.0,0.1111111111111111,7.407407407407407,0.0,30.0,3.7037037037037037,8.944253040897026,0.23076923076923078,2.101594185086578,270,9
upper_lower,llama-chat,abstracts,1,57.33824693088558,0.2733774097857285,6.756756756756757,0.07142857142857142,6.756756756756757,0.0,21.142857142857142,0.0,9.086118518954281,0.2777777777777778,1.8729661158225182,296,14
upper_lower,llama-chat,abstracts,1,107.12684167816556,0.45725867833092754,10.56338028169014,0.0,0.0,0.0,28.4,3.5211267605633805,9.326983819369323,0.2,2.4462625436483214,284,10
upper_lower,llama-chat,abstracts,1,75.6846907739101,0.24927047617677703,26.755852842809364,0.08333333333333333,13.377926421404682,3.3444816053511706,24.916666666666668,0.0,9.09910544880732,0.28,1.9594438753145598,299,12
upper_lower,llama-chat,abstracts,1,128.5,0.2153829183361564,38.91050583657588,0.0,3.8910505836575875,3.8910505836575875,23.363636363636363,0.0,9.13072759427172,0.22900763358778625,1.9377806684863803,257,11
upper_lower,llama-chat,abstracts,1,88.94301385144557,0.2521190469616099,29.41176470588235,0.0,2.941176470588235,0.0,24.285714285714285,0.0,9.089919078271343,0.42735042735042733,2.0976444055770793,340,14
upper_lower,llama-chat,abstracts,1,218.6678550207962,0.17026231727024835,29.520295202952028,0.1,14.760147601476014,0.0,27.1,0.0,9.380610376781728,0.10493827160493827,1.8806286041263833,271,10
upper_lower,llama-chat,abstracts,1,54.88281972019504,0.42843880878827834,29.850746268656717,0.0,4.975124378109452,0.0,22.333333333333332,0.0,8.832412741492417,0.2,1.5938548967005404,201,9
upper_lower,llama-chat,abstracts,1,114.30927835051547,0.26504326794751365,16.233766233766232,0.07142857142857142,6.493506493506494,0.0,22.0,0.0,9.24731085083103,0.22297297297297297,2.2388250691462837,308,14
upper_lower,llama-chat,abstracts,1,56.75159009438616,0.2171700568649671,0.0,0.07692307692307693,5.899705014749262,0.0,26.076923076923077,2.949852507374631,9.143525086965658,0.2446043165467626,1.851661009336286,339,13
upper_lower,llama-chat,abstracts,1,84.22696373812536,0.3496043373725476,31.152647975077883,0.2,9.345794392523365,0.0,21.4,0.0,9.346545950454617,0.13496932515337423,2.424865459375496,321,15
upper_lower,llama-chat,abstracts,1,75.74136877482432,0.194905546318521,10.948905109489052,0.0,0.0,0.0,22.833333333333332,0.0,8.937879814941878,0.2962962962962963,1.580982641705794,274,12
upper_lower,llama-chat,abstracts,1,121.20621705391281,0.21556097189791362,0.0,0.1111111111111111,8.474576271186441,4.237288135593221,26.22222222222222,0.0,9.266209094726216,0.11627906976744186,1.8119939589301068,236,9
upper_lower,llama-chat,abstracts,1,101.66503093663324,0.19653518069840448,55.118110236220474,0.08333333333333333,3.937007874015748,0.0,21.166666666666668,3.937007874015748,9.177019813193992,0.21951219512195122,1.5101106037147636,254,12
upper_lower,llama-chat,abstracts,1,161.24153784804486,0.2545810647548314,31.446540880503143,0.11764705882352941,15.723270440251572,0.0,18.705882352941178,0.0,9.534332965439413,0.1864406779661017,2.1357317241940876,318,17
upper_lower,llama-chat,abstracts,1,76.20479999999999,0.2008579481721232,27.777777777777775,0.0,3.968253968253968,3.968253968253968,22.90909090909091,0.0,9.094525231776991,0.28448275862068967,1.5455650594399448,252,11
upper_lower,llama-chat,abstracts,1,137.8111404417416,0.30362160873427885,0.0,0.07692307692307693,4.219409282700422,0.0,18.23076923076923,0.0,9.228466823667947,0.20930232558139536,1.9751603010282697,237,13
upper_lower,llama-chat,abstracts,1,87.2902750491159,0.1481722337533648,32.25806451612903,0.0,3.5842293906810037,0.0,27.9,3.5842293906810037,9.084436549813024,0.2845528455284553,1.832018388796205,279,10
upper_lower,llama-chat,abstracts,1,88.71095772217427,0.22302574835445735,44.11764705882353,0.08333333333333333,7.352941176470588,0.0,22.666666666666668,0.0,9.19144310413825,0.232,1.8191788872116412,272,12
upper_lower,llama-chat,abstracts,1,81.44134802333116,0.25038615985985374,36.19909502262444,0.0,18.09954751131222,0.0,24.555555555555557,4.524886877828055,8.88833152155271,0.25773195876288657,1.158938532350277,221,9
upper_lower,llama-chat,abstracts,1,96.81460985058109,0.19401376498529455,38.73239436619718,0.21428571428571427,14.084507042253522,0.0,20.285714285714285,3.5211267605633805,9.253484659843425,0.1702127659574468,1.7565744146371838,284,14
upper_lower,llama-chat,abstracts,1,57.638748738647834,0.212308669547281,35.294117647058826,0.16666666666666666,7.8431372549019605,0.0,21.25,3.9215686274509802,9.015039311243134,0.28846153846153844,2.0366280064980296,255,12
upper_lower,llama-chat,abstracts,1,156.38216560509557,0.6496537369968973,20.97902097902098,0.05263157894736842,3.4965034965034967,3.4965034965034967,15.052631578947368,3.4965034965034967,9.55684859451829,0.13609467455621302,2.2877349830705,286,19
upper_lower,llama-chat,abstracts,1,61.65110037573807,0.9057752991721945,20.477815699658702,0.0,0.0,0.0,20.928571428571427,0.0,8.970493011568935,0.46226415094339623,2.6009668143624554,293,14
upper_lower,llama-chat,abstracts,1,113.15147509420272,0.5720505241181959,22.0125786163522,0.15789473684210525,12.578616352201259,0.0,16.736842105263158,0.0,9.524497121295187,0.14285714285714285,2.3718956694089632,318,19
upper_lower,llama-chat,abstracts,1,57.419593119973136,0.3701386161368594,33.088235294117645,0.0,3.676470588235294,0.0,27.2,0.0,8.922889975639494,0.3269230769230769,1.5862197663055466,272,10
upper_lower,llama-chat,abstracts,1,84.36561479869424,0.26264867885875376,31.69014084507042,0.0,3.5211267605633805,0.0,28.4,0.0,9.190597786568537,0.1366906474820144,2.024222876519675,284,10
upper_lower,llama-chat,abstracts,1,77.61262553802008,0.27265595115090646,43.47826086956522,0.0,6.211180124223602,0.0,20.125,0.0,8.910043777293208,0.42857142857142855,2.0398638172548034,322,16
upper_lower,llama-chat,abstracts,1,151.75620767494357,0.19198865022680386,13.605442176870747,0.15384615384615385,6.802721088435374,3.401360544217687,22.615384615384617,0.0,9.349940483465923,0.16363636363636364,1.7806327558057586,294,13
upper_lower,llama-chat,abstracts,1,83.20986425299853,0.27991770449006353,33.898305084745765,0.0,0.0,0.0,21.454545454545453,0.0,8.77645249094853,0.37777777777777777,1.7346939516467021,236,11
upper_lower,llama-chat,abstracts,1,108.19354838709677,0.17660132945572893,42.63565891472868,0.09090909090909091,7.751937984496124,0.0,23.454545454545453,0.0,9.248845758467953,0.17692307692307693,1.4480191162672786,258,11
upper_lower,llama-chat,abstracts,1,62.129448481974485,0.19740222148496225,49.382716049382715,0.0,8.23045267489712,0.0,24.3,0.0,8.822079168156186,0.2755102040816326,1.7830789481809686,243,10
upper_lower,llama-chat,abstracts,1,117.97945476096406,0.5550299369552985,14.44043321299639,0.07142857142857142,7.220216606498195,0.0,19.785714285714285,0.0,9.276032090290002,0.12837837837837837,2.3780528792316336,277,14
upper_lower,llama-chat,abstracts,1,79.41437802907916,0.17639239083049427,37.73584905660377,0.0,3.7735849056603774,0.0,26.5,0.0,9.000854622956659,0.22413793103448276,1.9485179724051331,265,10
upper_lower,llama-chat,abstracts,1,150.82476847648445,0.2908573238630144,43.689320388349515,0.0,9.70873786407767,0.0,22.88888888888889,0.0,9.016881697951376,0.22413793103448276,2.4941181491130653,206,9
upper_lower,llama-chat,abstracts,1,69.97486535008977,0.24628762935210954,26.785714285714285,0.0625,8.928571428571429,0.0,21.0,0.0,9.115664367728453,0.32061068702290074,1.4857492365354394,336,16
upper_lower,llama-chat,abstracts,1,152.93172690763052,0.15931297134059813,20.58823529411765,0.07692307692307693,2.941176470588235,2.941176470588235,26.153846153846153,0.0,9.4581470911176,0.16091954022988506,1.8037841898822864,340,13
upper_lower,llama-chat,abstracts,1,73.09504132231405,0.5382114336292716,41.35338345864661,0.07142857142857142,3.7593984962406015,0.0,19.0,3.7593984962406015,8.866449236543504,0.336734693877551,1.7964442003245937,266,14
upper_lower,llama-chat,abstracts,1,105.38312020460359,0.5482158776691096,49.46996466431095,0.09090909090909091,7.067137809187279,0.0,25.727272727272727,0.0,9.239337664797874,0.2357142857142857,2.3461170509135996,283,11
upper_lower,llama-chat,abstracts,1,56.88780487804878,0.2601044424604361,41.26984126984127,0.0,3.1746031746031744,0.0,22.5,0.0,8.840163697757886,0.35294117647058826,1.7136135511938804,315,14
upper_lower,llama-chat,abstracts,1,150.38309960230842,0.14727591600587375,19.305019305019304,0.125,3.8610038610038613,0.0,32.375,0.0,9.252770669088275,0.1527777777777778,1.9676455743226466,259,8
upper_lower,llama-chat,abstracts,1,59.656486653109674,0.19047873753447486,23.48993288590604,0.09090909090909091,13.422818791946309,0.0,27.09090909090909,0.0,8.972238609502766,0.26126126126126126,1.676873377695083,298,11
upper_lower,llama-chat,abstracts,1,107.16480630334867,0.1699051206792469,22.988505747126435,0.2857142857142857,11.494252873563218,0.0,24.857142857142858,0.0,8.943301794548573,0.18478260869565216,2.1090223767043286,174,7
upper_lower,llama-chat,abstracts,1,57.75,0.34401287563781513,0.0,0.0,12.987012987012989,4.329004329004329,19.25,0.0,9.018250914558788,0.2631578947368421,1.723816797162542,231,12
upper_lower,llama-chat,abstracts,1,116.0,0.23355546869213908,21.551724137931036,0.0,4.310344827586206,4.310344827586206,23.2,0.0,9.167326748202683,0.14049586776859505,1.6941923128465919,232,10
upper_lower,llama-chat,abstracts,1,92.51242829827915,0.38318867670772677,15.432098765432098,0.2,12.345679012345679,0.0,21.6,0.0,9.226741422747038,0.35714285714285715,1.8642997690130119,324,15
upper_lower,llama-chat,abstracts,1,188.40294342925924,0.6844343787088123,20.477815699658702,0.0,3.4129692832764507,0.0,15.421052631578947,3.4129692832764507,9.460417676183278,0.18452380952380953,1.9805975165814775,293,19
upper_lower,llama-chat,abstracts,1,79.85137218624732,0.29064386264715625,17.191977077363898,0.07142857142857142,2.865329512893983,0.0,24.928571428571427,0.0,9.106317263292047,0.27205882352941174,1.9230639355617596,349,14
upper_lower,llama-chat,abstracts,1,165.75697639611076,0.28350847324732364,30.303030303030305,0.2,12.987012987012989,4.329004329004329,23.1,4.329004329004329,9.349012731642228,0.12213740458015267,2.081193915195581,231,10
upper_lower,llama-chat,abstracts,1,81.44560271842423,0.1442848412436664,37.83783783783784,0.0,2.7027027027027026,0.0,28.46153846153846,0.0,9.116318913848001,0.2937062937062937,1.7879991495370955,370,13
upper_lower,llama-chat,abstracts,1,123.06896602855913,0.6814691324676616,19.108280254777068,0.0625,3.1847133757961785,0.0,19.625,0.0,9.176224852462731,0.3358208955223881,2.3651606833007572,314,16
upper_lower,llama-chat,abstracts,1,59.928057553956826,0.2549622854711799,23.52941176470588,0.0,15.686274509803921,11.76470588235294,21.25,0.0,8.786036142603649,0.4,1.305803563478725,255,12
upper_lower,llama-chat,abstracts,1,87.57916585357201,0.26933993391251887,32.0,0.09090909090909091,4.0,8.0,22.727272727272727,0.0,9.053945588083495,0.19491525423728814,1.3317607101149556,250,11
upper_lower,llama-chat,abstracts,1,64.6,0.3719424808485866,27.86377708978328,0.0,3.0959752321981426,0.0,23.071428571428573,3.0959752321981426,8.963423743632731,0.4339622641509434,2.1430179086991896,323,14
upper_lower,llama-chat,abstracts,1,172.30118792659815,0.6712155166406807,44.72843450479233,0.09523809523809523,19.169329073482427,6.3897763578274756,14.904761904761905,0.0,9.390045366569057,0.14772727272727273,2.089778854130383,313,21
upper_lower,llama-chat,abstracts,1,48.55716428618013,0.23468276300016183,41.0958904109589,0.0,10.273972602739725,0.0,29.2,3.4246575342465753,8.913522806032534,0.37383177570093457,1.8287233595425958,292,10
upper_lower,llama-chat,abstracts,1,172.10406561425168,0.20891280429362874,0.0,0.2,12.396694214876034,8.264462809917356,24.2,0.0,9.217442409198663,0.15441176470588236,2.1721080498885814,242,10
upper_lower,llama-chat,abstracts,1,77.61566544971788,0.19111055805884944,15.32567049808429,0.0,3.8314176245210727,0.0,23.727272727272727,3.8314176245210727,9.095779037039861,0.33653846153846156,1.80119185152051,261,11
upper_lower,llama-chat,abstracts,1,123.5574570975491,0.2289978187028465,19.704433497536947,0.1,4.926108374384237,0.0,20.3,0.0,9.185802664661038,0.27184466019417475,2.027737567782128,203,10
upper_lower,llama-chat,abstracts,1,57.72532637075718,0.3410897774868383,15.197568389057752,0.07142857142857142,6.079027355623101,3.0395136778115504,23.5,0.0,8.961856468809387,0.39215686274509803,2.2905197763656138,329,14
upper_lower,llama-chat,abstracts,1,98.71735537190084,0.2182947829041142,42.48366013071895,0.07692307692307693,3.2679738562091503,0.0,23.53846153846154,0.0,9.253504619109917,0.24305555555555555,1.8474786018137375,306,13
upper_lower,llama-chat,abstracts,1,57.97083708370837,0.2726253685747578,0.0,0.0,3.1446540880503147,3.1446540880503147,22.714285714285715,3.1446540880503147,8.856574069615178,0.4,1.6934078563985093,318,14
upper_lower,llama-chat,abstracts,1,98.50514484293977,0.4325468462415931,0.0,0.125,6.451612903225806,0.0,19.375,0.0,8.937823066224926,0.1724137931034483,2.291346433249389,155,8
upper_lower,llama-chat,abstracts,1,84.97572435395458,0.27942062089915604,44.51038575667656,0.08333333333333333,5.934718100890208,2.967359050445104,28.083333333333332,0.0,9.102828874861455,0.41935483870967744,1.9092024085769275,337,12
upper_lower,llama-chat,abstracts,1,115.25767754058032,0.17155642615094685,48.701298701298704,0.08333333333333333,3.246753246753247,0.0,25.666666666666668,0.0,9.292234269815262,0.16556291390728478,1.8638562875254878,308,12
upper_lower,llama-chat,abstracts,1,51.03392967304133,0.26984753496145053,9.64630225080386,0.0,0.0,0.0,25.916666666666668,0.0,8.886109444875899,0.46153846153846156,1.6573869073698062,311,12
upper_lower,llama-chat,abstracts,1,157.90163934426226,0.44566902085434423,34.883720930232556,0.2222222222222222,11.627906976744185,0.0,19.11111111111111,0.0,9.083549276294264,0.17592592592592593,1.711960834091279,172,9
upper_lower,llama-chat,abstracts,1,91.0,0.25433457754883143,63.54515050167224,0.125,10.033444816053512,0.0,18.6875,0.0,9.10755516222797,0.4732142857142857,2.154778525029364,299,16
upper_lower,llama-chat,abstracts,1,118.76883616543766,0.23270079472134506,42.857142857142854,0.16666666666666666,4.761904761904763,0.0,35.0,0.0,9.076411168203828,0.11965811965811966,2.3043218651896593,210,6
upper_lower,llama-chat,abstracts,1,42.14863696687081,0.39867861081913974,18.404907975460123,0.0,9.202453987730062,0.0,27.166666666666668,0.0,8.79917490987992,0.36633663366336633,2.4421812405409327,326,12
upper_lower,llama-chat,abstracts,1,68.914127826656,0.34327743790498827,39.8406374501992,0.0,7.968127490039841,0.0,27.88888888888889,0.0,8.900322427450437,0.2815533980582524,2.583871113218153,251,9
upper_lower,llama-chat,abstracts,1,39.7557251908397,0.16077921051944447,13.745704467353951,0.0,3.4364261168384878,0.0,20.785714285714285,3.4364261168384878,9.132328143898032,0.3508771929824561,1.8535605677095333,291,14
upper_lower,llama-chat,abstracts,1,100.66143633071817,0.18130280898646944,20.27027027027027,0.07142857142857142,6.756756756756757,0.0,21.142857142857142,0.0,9.283120426888974,0.2605633802816901,1.9896230166661617,296,14
upper_lower,llama-chat,abstracts,1,90.0515759312321,0.1755270486477269,13.745704467353951,0.0,6.8728522336769755,6.8728522336769755,29.1,0.0,9.229006329298102,0.21739130434782608,1.5203624351899123,291,10
upper_lower,llama-chat,abstracts,1,117.69476653086807,0.34571499765664804,22.813688212927758,0.0,3.802281368821293,3.802281368821293,21.916666666666668,0.0,9.207186246937631,0.2440944881889764,1.9502275857214675,263,12
upper_lower,llama-chat,abstracts,1,91.34744936018821,0.19220882919105606,53.43511450381679,0.0,7.633587786259541,0.0,26.2,0.0,8.593675208027312,0.22727272727272727,2.1234786725698864,131,5
